0xba0490B8f8960D966437705a26a101f913E6271B,3.187908919e+22
0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,1.368015571e+22
0x1c5D0222ED85fe8c91b1F3c935A3Ed948681B346,3.279439461e+21
0x49084ed9D047724ac11C93E43c4F8557C65bbBB6,2.151637481e+21
0x6d63996D24D6B148F9d9953c57379158158c1979,2.151637481e+21
0xf485E62D9FF8d185D86c16F7CcD289cF2C7C135b,2.151637481e+21
0x72B7196da2ffAFa81324dcb65D24cEb1A4f25681,1.046098901e+20
0xF2d164F2D6358B90c58e1022103Ee073f3EBa07F,9.720701144e+19
0x58A60c619087565C6d8080F5E1117Bcae52872De,5.267009242e+19
0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,2.342697261e+19
